ISO3,PV,Wind,Hydro,CSP,Rooftop,Offshore
ABW,0,0.675967234814109,0,0,0.239074880472097,0
BEL,0,0.457575645475238,0,0,0.132370268817936,0.560545298331126
HKG,0,0,0,0,0.155067228963617,0
FRO,0,0.588354318914974,0,0,0,0.649253545081592
GIB,0,0,0,0,0.206715407167501,0.529319198748484
LUX,0,0.407735937618847,0,0,0.135302717520912,0
MAC,0,0,0,0,0.159867447014965,0
PSE,0.239656720424715,0,0,0.246766836925478,0.241053428810244,0
MNE,0,0.353264755974849,0.500000009781811,0,0.181019782018234,0
VUT,0,0,0,0,0,0.545410362296201
NGA,0.213020733719424,0,0,0.174889794897453,0.195540641993778,0
NLD,0,0.514693407381229,0,0,0.130457295040052,0.570618764515381
NOR,0,0.422766378007049,0.499999942810178,0,0.126290014043573,0.568575829556018
NPL,0.188097381377224,0,0.500000038370182,0.0972278241741872,0.199105781577528,0
NRU,0,0,0,0,0,0
SUR,0.206671396854841,0,0.499999991898041,0.174611602572638,0,0
NIC,0.225779860391765,0.402787158010463,0,0.22202663087564,0.223442046910198,0.592618176384554
NZL,0.170316292574583,0.426707955956501,0.499999957885261,0.186015434744283,0.16921276703558,0.636618773037244
PRY,0.209019437571532,0.450334436611937,0,0.21416038666094,0.209471898614619,0
PER,0.243790281661122,0.423519085197099,0.500000031135767,0.233366227516835,0.217486765201091,0.637430870869153
PAK,0.232786146149956,0.431436603176525,0.500000004861364,0.218925698590572,0.21542622380851,0
POL,0,0.444045112152161,0,0,0.136536432494679,0.568405510025269
PAN,0.202741673095588,0.35134887566084,0.500000003793964,0.188929251033984,0.19209026574772,0
PRT,0.213452694264903,0.368532929609547,0.500000000346443,0.221843068158461,0.199402741162571,0.511357183131281
PNG,0.199616834021453,0.400373130679364,0.499999998166008,0.176403989267302,0.200603764652242,0.561446773875758
GNB,0,0,0,0,0.222288082851454,0
QAT,0.246650869556208,0.396208768563382,0,0.217020506486772,0.24458808906966,0
ROU,0,0.396970855474872,0.499999986292336,0,0.162000556429461,0
MDA,0,0.433796073089978,0,0,0.160546242201905,0
PHL,0.197327635656206,0.396436347871712,0,0,0.192631915698986,0.567749160447363
PRI,0.217259847112402,0.286047340703093,0,0,0.215476983020476,0
RUS,0.176238881670786,0.45668984232421,0.499999993808707,0.198090474834574,0.146879317816267,0.551316088778748
RWA,0.19988198353406,0,0,0,0.19938458507803,0
SAU,0.258913914876517,0.437042669931691,0,0.243129524477234,0.252534055027538,0.586651916422589
KNA,0,0,0,0,0,0
SYC,0,0,0,0,0,0.526992387393089
ZAF,0.248454998569986,0.387147962609359,0.499999976370002,0.292662591927106,0.230546947157996,0.543425031056948
LSO,0.247301449311624,0,0,0.281366299437145,0.245827350481272,0
BWA,0.248402707046723,0.343468687671165,0,0.26822199471218,0.247064721939781,0
SEN,0.232626145010013,0,0,0.174716029872471,0.230630276459558,0
SVN,0,0.324960432645663,0.500000009664417,0,0.157293821026356,0
SLE,0.199112870384531,0,0,0.103108752779554,0.201583773498849,0
SGP,0.171457424859858,0,0,0,0.172211088273605,0
SOM,0.254790563750791,0.410629742762118,0,0.227673942079018,0.240935719810024,0.606522602496619
ESP,0.219068228296941,0.382629862100728,0.500000013909223,0.234047693422735,0.20635479135889,0.566935486163485
LCA,0.205649772664502,0.395266005840543,0,0,0.229298053591218,0
SDN,0.248993915327003,0.584325520532976,0.499999989465144,0.216771083444707,0.248894502595639,0.545240842920859
SWE,0,0.416306516096785,0.499999945208848,0,0.128578993692076,0.573319873343064
SYR,0.238603165247486,0.456948000296321,0,0.255489979614949,0.247013465711719,0.414082252928086
CHE,0,0.352956807179604,0.499999955631628,0,0.153306285062478,0
TTO,0.210914180747231,0.171121733499277,0,0,0.209497600908793,0
THA,0.201178521381907,0.349173383567524,0.5000000031924,0,0.198997788992838,0
TJK,0.208751383738292,0.406048272148617,0.500000017297342,0.242105262312108,0.193642640242804,0
TON,0,0,0,0,0,0
TGO,0.20298573276815,0,0,0.109692275154285,0.198265135691793,0
STP,0.182222746835564,0,0,0,0.17861126995647,0
TUN,0.236697511023353,0.417456341376039,0,0.231159484957064,0.221910869687314,0
TUR,0.212647201000546,0.40110447606522,0.49999999817999,0.225975648415299,0.200507155518856,0.542724010972905
TKM,0.211898553406928,0.455197082508112,0.500000017080497,0.190674375212667,0.210884029223071,0.540092930328138
TZA,0.223756638494574,0.453786188931171,0.500000006273091,0.207486188807049,0.221657920165137,0
UGA,0.219442052008613,0,0.500000004301576,0.202174910317288,0.210948498091518,0
GBR,0,0.503410252128744,0.500000017665195,0,0.12208135970952,0.577791961203754
UKR,0.168088969021529,0.450798723109183,0.499999986572487,0,0.154740888703274,0
USA,0.230806750631644,0.474740854501538,0.499999997853919,0.267291329692826,0.194334705164597,0.57654554753144
BFA,0.22681810922665,0,0,0.166164219091762,0.22898751373002,0
URY,0.206152879090723,0.479509375469238,0,0.222205879630855,0.202701641123484,0.527059118051502
UZB,0.210959419400928,0.491564337964338,0,0.195776917909041,0.202780605832,0
VCT,0,0,0,0,0,0.568324575773207
VEN,0.215697580576854,0.443757359556005,0.499999999248493,0.188053197101837,0.221020648744215,0.68539822477821
VGB,0,0,0,0,0,0
VNM,0.195780717266674,0.350353108129743,0,0,0.183458119673572,0.604635538435513
VIR,0,0,0,0,0.223375049683817,0
NAM,0.267790011931493,0.411684642294498,0.499999997695326,0.300455431599291,0.265823580748188,0.643149225003841
WSM,0,0,0,0,0,0
SWZ,0.20703931727738,0.359664800614734,0,0,0.207581115055833,0
YEM,0.259148709321396,0.477002902581733,0,0.209986760856575,0.249869712000074,0.579998723127033
ZMB,0.236156718981841,0.342896334611236,0.49999996626688,0.230793207472319,0.23443381958673,0
ZWE,0.23886548779835,0.389276814363021,0.499999998029289,0.255769793959684,0.239406581094983,0
IDN,0.193195577491892,0.400274940751045,0.499999989117372,0.191929232591867,0.189019020736618,0
GLP,0.217716497211179,0.331704536269571,0,0.22371833633426,0.216682551938434,0
ANT,0.235967802331178,0.5420506901827,0,0.240528977830341,0.231351925801326,0
ARE,0.253325484525557,0.312033095790354,0,0.222659803788068,0.247992165456583,0
SPM,0,0,0,0,0,0.6054020213398
SHN,0,0,0,0,0,0.568626690271767
TCA,0,0.466437043806403,0,0,0,0
SRB,0,0.30537155746898,0.500000024992617,0,0.164627673105394,0
TWN,0.18574410596471,0.388705871965503,0.500000013878473,0,0.176317723611298,0.581397440555284
